tconst	averageRating	numVotes
tt0021589	7.1	14
tt0021590	5.6	136
tt0021591	5.0	21
tt0021592	5.5	11
tt0021593	5.8	46
tt0021594	7.5	93
tt0021595	6.0	205
tt0021597	6.5	38
tt0021598	7.7	9
tt0021599	5.7	91
tt0021602	6.2	9
tt0021605	6.5	30
tt0021606	6.3	101
tt0021607	6.6	490
tt0021608	4.6	8
tt0021609	7.8	22
tt0021610	6.7	7
tt0021611	7.1	50
tt0021612	5.4	45
tt0021615	6.4	110
tt0021616	6.9	43
tt0021617	5.4	18
tt0021618	7.1	16
tt0021619	6.6	7
tt0021621	6.4	27
tt0021622	6.2	1291
tt0021627	8.6	5
tt0021629	6.4	5
tt0021630	6.3	25
tt0021631	6.8	28
tt0021632	6.3	314
tt0021633	7.7	886
tt0021634	6.5	75
tt0021635	6.6	871
tt0021636	6.8	765
tt0021638	6.7	25
tt0021640	7.3	83
tt0021642	6.6	233
tt0021643	5.9	35
tt0021644	7.0	1027
tt0021645	6.8	267
tt0021646	7.5	1253
tt0021647	7.0	388
tt0021649	6.2	282
tt0021650	6.5	10
tt0021653	7.0	80
tt0021654	6.8	506
tt0021655	6.1	34
tt0021656	5.7	60
tt0021657	5.9	188
tt0021658	6.5	72
tt0021659	6.0	90
tt0021660	5.8	148
tt0021661	6.3	46
tt0021662	5.2	28
tt0021663	6.5	100
tt0021664	7.4	1190
tt0021665	6.2	272
tt0021666	6.4	334
tt0021668	7.1	1125
tt0021669	7.4	8
tt0021671	5.7	73
tt0021673	7.2	1257
tt0021675	6.3	35
tt0021676	6.2	253
tt0021680	6.9	57
tt0021681	6.0	97
tt0021683	5.9	60
tt0021684	5.9	162
tt0021685	5.7	115
tt0021686	5.3	83
tt0021687	5.8	180
tt0021688	5.4	90
tt0021689	5.6	124
tt0021690	5.7	109
tt0021691	7.0	27
tt0021693	6.1	44
tt0021694	6.6	35
tt0021695	6.2	77
tt0021696	6.6	31
tt0021697	5.9	215
tt0021698	6.0	46
tt0021699	6.1	14
tt0021701	6.7	89
tt0021702	6.4	25
tt0021703	6.5	307
tt0021705	4.8	6
tt0021706	5.9	24
tt0021707	6.6	121
tt0021709	6.3	27
tt0021710	7.6	18
tt0021711	6.3	31
tt0021718	6.5	304
tt0021720	6.6	171
tt0021721	6.5	68
tt0021722	5.9	34
tt0021723	7.9	14
tt0021725	6.6	127
tt0021726	5.7	27
tt0021729	6.2	16
tt0021730	7.3	2322
tt0021732	6.6	134
tt0021733	7.6	450
tt0021735	6.5	396
tt0021738	7.5	1155
tt0021739	7.7	2950
tt0021740	8.0	5
tt0021742	6.6	302
tt0021743	4.8	96
tt0021745	6.6	264
tt0021746	6.0	4531
tt0021748	7.1	34
tt0021749	8.6	137997
tt0021750	7.2	1061
tt0021751	5.6	48
tt0021752	6.4	176
tt0021754	6.8	130
tt0021755	7.4	818
tt0021756	6.1	201
tt0021758	6.2	38
tt0021759	6.6	252
tt0021760	6.6	23
tt0021761	6.1	340
tt0021763	5.0	45
tt0021764	6.0	128
tt0021766	5.8	12
tt0021767	6.4	9
tt0021768	6.3	199
tt0021769	7.2	42
tt0021770	7.0	711
tt0021772	5.9	115
tt0021774	5.4	13
tt0021775	6.8	60
tt0021778	5.9	663
tt0021780	7.8	815
tt0021781	5.0	5
tt0021784	6.8	23
tt0021785	6.2	330
tt0021786	6.2	106
tt0021789	6.5	13
tt0021792	5.1	15
tt0021793	5.9	175
tt0021794	6.4	205
tt0021795	5.9	18
tt0021796	5.5	38
tt0021797	7.0	5
tt0021798	6.3	156
tt0021799	6.4	499
tt0021800	7.3	1587
tt0021802	7.1	134
tt0021804	6.4	28
tt0021806	7.6	171
tt0021807	6.6	87
tt0021810	7.5	555
tt0021812	5.8	45
tt0021814	7.6	39275
tt0021815	7.2	3509
tt0021816	6.6	21
tt0021817	7.7	6
tt0021818	7.5	1717
tt0021820	6.0	164
tt0021821	6.1	19
tt0021824	5.5	107
tt0021825	6.3	360
tt0021826	6.9	85
tt0021828	5.7	131
tt0021829	6.3	105
tt0021831	6.7	401
tt0021835	6.2	18
tt0021836	7.2	468
tt0021839	6.9	9
tt0021840	6.2	84
tt0021841	4.1	24
tt0021844	5.5	53
tt0021845	5.6	114
tt0021846	7.7	15
tt0021847	7.1	91
tt0021848	5.3	22
tt0021853	5.9	19
tt0021855	6.2	28
tt0021857	6.2	5
tt0021859	5.4	100
tt0021861	5.8	453
tt0021862	5.2	11
tt0021863	5.6	19
tt0021864	6.2	189
tt0021865	6.1	301
tt0021866	2.0	8
tt0021867	6.6	34
tt0021868	6.3	26
tt0021871	6.4	222
tt0021872	6.3	64
tt0021873	7.3	1440
tt0021874	7.8	1126
tt0021877	4.4	8
tt0021878	7.5	224
tt0021879	5.8	153
tt0021881	5.3	27
tt0021882	5.9	12
tt0021883	6.1	138
tt0021884	7.9	56171
tt0021885	6.7	1896
tt0021886	5.9	56
tt0021889	5.5	290
tt0021890	6.8	1894
tt0021894	6.1	11
tt0021895	5.7	114
tt0021898	7.0	29
tt0021899	6.7	6
tt0021900	5.0	104
tt0021905	5.0	6
tt0021906	7.8	629
tt0021907	6.4	34
tt0021908	7.0	5
tt0021910	7.9	454
tt0021911	5.8	56
tt0021914	7.1	15
tt0021916	5.7	12
tt0021917	5.1	247
tt0021918	6.4	76
tt0021919	6.0	149
tt0021920	5.5	68
tt0021921	6.2	68
tt0021922	7.0	23
tt0021923	4.9	14
tt0021924	6.2	9
tt0021925	6.9	8
tt0021926	5.9	64
tt0021927	5.7	134
tt0021928	6.6	89
tt0021929	6.8	10
tt0021930	5.4	5
tt0021931	6.6	359
tt0021932	6.7	219
tt0021933	7.2	531
tt0021935	6.5	23
tt0021940	5.6	62
tt0021941	7.3	47
tt0021943	7.5	47
tt0021947	5.2	12
tt0021949	6.2	6
tt0021951	7.7	150
tt0021952	6.2	158
tt0021956	6.5	25
tt0021958	6.0	48
tt0021959	7.1	28
tt0021961	6.7	52
tt0021963	6.0	86
tt0021964	5.3	205
tt0021965	6.1	7
tt0021966	5.8	148
tt0021967	7.3	11
tt0021969	6.8	130
tt0021973	6.2	128
tt0021977	6.1	18
tt0021978	7.1	136
tt0021981	6.2	59
tt0021982	4.9	14
tt0021984	7.1	12
tt0021985	7.8	1183
tt0021986	5.5	161
tt0021987	6.3	38
tt0021988	6.4	100
tt0021990	5.6	10
tt0021991	7.3	29
tt0021992	6.2	706
tt0021993	7.0	5
tt0021994	6.9	7
tt0021996	6.4	129
tt0021997	7.8	12
tt0022000	7.8	1236
tt0022001	6.4	407
tt0022002	6.1	166
tt0022006	5.6	71
tt0022007	8.4	29
tt0022008	6.4	7
tt0022009	6.5	117
tt0022010	6.1	19
tt0022011	7.0	22
tt0022015	6.4	17
tt0022017	7.6	1021
tt0022020	5.8	6
tt0022021	6.0	352
tt0022022	7.4	40
tt0022023	6.2	5
tt0022026	7.4	279
tt0022028	6.1	55
tt0022029	7.2	128
tt0022031	6.7	93
tt0022032	6.8	48
tt0022033	6.3	12
tt0022034	7.2	404
tt0022036	6.8	340
tt0022042	6.6	66
tt0022043	6.2	101
tt0022044	7.3	7
tt0022045	5.6	401
tt0022046	6.1	157
tt0022047	5.5	11
tt0022048	6.5	286
tt0022049	6.7	15
tt0022054	7.8	1182
tt0022055	7.3	6
tt0022056	5.9	148
tt0022057	6.3	56
tt0022058	7.5	1287
tt0022059	5.0	470
tt0022060	5.4	43
tt0022061	5.4	10
tt0022063	7.0	22
tt0022064	4.6	10
tt0022065	7.2	46
tt0022069	6.9	44
tt0022072	7.6	5
tt0022073	6.7	25
tt0022074	7.8	2900
tt0022075	5.7	59
tt0022078	6.4	53
tt0022080	7.4	1414
tt0022082	5.8	16
tt0022083	7.7	100
tt0022085	6.4	152
tt0022086	6.4	271
tt0022088	8.1	198
tt0022089	5.9	26
tt0022092	8.3	27
tt0022093	5.6	46
tt0022094	7.4	8
tt0022095	6.6	27
tt0022096	6.7	10
tt0022097	7.6	8
tt0022098	4.3	7
tt0022100	8.4	121296
tt0022103	6.5	458
tt0022105	6.5	127
tt0022106	7.0	33
tt0022108	4.2	6
tt0022109	5.2	62
tt0022110	7.6	18
tt0022111	7.3	2472
tt0022112	5.5	48
tt0022113	6.2	12
tt0022114	5.9	44
tt0022115	6.5	66
tt0022117	7.1	245
tt0022119	6.3	470
tt0022120	5.5	106
tt0022121	6.3	137
tt0022125	7.9	1694
tt0022126	7.4	27
tt0022127	7.2	105
tt0022129	7.3	9
tt0022132	6.8	19
tt0022134	6.0	199
tt0022135	5.7	106
tt0022136	7.0	5
tt0022137	7.4	19
tt0022139	6.4	103
tt0022140	7.3	6
tt0022141	8.0	9
tt0022144	5.6	7
tt0022145	6.7	251
tt0022146	6.5	288
tt0022147	6.7	530
tt0022149	6.3	393
tt0022150	7.6	2822
tt0022151	7.2	309
tt0022152	6.6	94
tt0022153	7.2	1564
tt0022157	7.6	5
tt0022158	7.6	10120
tt0022159	5.3	34
tt0022160	6.4	236
tt0022161	6.4	83
tt0022162	7.4	5
tt0022164	6.5	353
tt0022165	6.1	10
tt0022167	5.8	9
tt0022169	7.3	6
tt0022172	5.5	277
tt0022173	6.5	190
tt0022174	6.4	42
tt0022176	5.7	6
tt0022177	5.8	92
tt0022178	6.7	112
tt0022179	4.9	11
tt0022180	5.7	164
tt0022181	6.1	71
tt0022182	5.1	11
tt0022183	7.7	1999
tt0022185	7.4	127
tt0022190	6.4	5
tt0022191	5.7	332
tt0022192	6.5	15
tt0022195	5.9	29
tt0022197	5.8	143
tt0022198	8.0	392
tt0022199	6.1	61
tt0022201	6.6	36
tt0022202	7.4	16
tt0022204	6.8	84
tt0022205	6.4	29
tt0022206	5.8	27
tt0022207	7.0	6
tt0022208	7.1	2722
tt0022209	6.3	35
tt0022211	5.9	61
tt0022214	6.9	89
tt0022215	7.1	163
tt0022216	8.2	6
tt0022217	6.8	9
tt0022219	6.4	13
tt0022223	6.2	247
tt0022225	6.2	30
tt0022226	6.5	20
tt0022227	7.3	1009
tt0022229	6.2	13
tt0022230	6.7	13
tt0022231	5.7	189
tt0022232	7.4	29
tt0022233	5.9	17
tt0022234	7.4	11
tt0022235	6.9	148
tt0022236	6.6	942
tt0022238	7.5	1045
tt0022239	6.4	19
tt0022241	6.6	53
tt0022242	7.2	17
tt0022243	5.2	492
tt0022245	7.0	54
tt0022246	7.9	434
tt0022247	6.9	40
tt0022248	6.6	8
tt0022249	6.8	6
tt0022251	7.0	1713
tt0022252	6.6	11
tt0022254	6.0	630
tt0022257	6.9	50
tt0022259	6.8	169
tt0022261	6.5	115
tt0022262	7.1	25
tt0022263	7.9	7
tt0022264	7.4	1189
tt0022265	4.4	234
tt0022266	7.0	158
tt0022268	6.9	2474
tt0022270	4.4	7
tt0022273	6.4	184
tt0022274	6.9	142
tt0022276	6.8	1406
tt0022277	7.2	12
tt0022279	6.9	891
tt0022283	6.1	35
tt0022284	6.1	21
tt0022285	6.5	128
tt0022286	7.7	15414
tt0022287	3.9	12
tt0022288	7.1	34
tt0022289	7.1	300
tt0022290	6.6	118
tt0022291	4.7	6
tt0022293	5.8	247
tt0022294	7.3	7
tt0022295	7.3	20
tt0022296	6.2	105
tt0022297	6.5	143
tt0022298	7.0	6
tt0022299	3.6	15
tt0022300	5.3	188
tt0022301	6.1	47
tt0022302	6.4	64
tt0022303	6.5	226
tt0022306	7.0	47
tt0022307	7.7	7
tt0022308	6.0	241
tt0022309	7.0	8
tt0022310	6.2	6
tt0022313	4.9	7
tt0022314	6.5	47
tt0022317	4.7	76
tt0022320	7.0	17
tt0022321	6.5	215
tt0022323	6.7	6
tt0022325	6.2	73
tt0022326	6.0	117
tt0022330	6.7	7
tt0022331	6.1	141
tt0022334	4.5	11
tt0022335	7.1	936
tt0022336	6.5	54
tt0022338	7.2	13
tt0022339	6.9	141
tt0022343	7.8	47
tt0022346	7.5	6
tt0022351	5.4	10
tt0022352	5.7	56
tt0022353	5.8	239
tt0022355	6.2	13
tt0022356	5.7	62
tt0022357	6.4	631
tt0022358	5.7	27
tt0022359	6.9	65
tt0022360	7.9	318
tt0022363	7.1	7
tt0022365	5.7	50
tt0022370	6.4	12
tt0022373	5.9	259
tt0022376	5.8	81
tt0022378	7.7	143
tt0022379	4.4	10
tt0022381	5.3	105
tt0022382	5.6	324
tt0022383	5.6	14
tt0022384	7.1	14
tt0022385	6.6	114
tt0022386	6.7	662
tt0022387	5.2	115
tt0022391	5.3	109
tt0022392	5.2	13
tt0022393	3.2	5
tt0022394	4.6	8
tt0022395	5.9	2466
tt0022396	7.4	17
tt0022397	6.3	554
tt0022400	6.4	15
tt0022402	5.5	730
tt0022403	6.9	1418
tt0022404	6.6	252
tt0022405	5.6	383
tt0022407	7.2	6
tt0022408	5.0	5
tt0022409	4.6	100
tt0022411	2.5	6
tt0022412	6.2	124
tt0022413	4.1	9
tt0022414	5.7	18
tt0022415	6.0	7
tt0022416	6.7	6
tt0022418	5.3	187
tt0022420	6.5	189
tt0022421	6.1	53
tt0022422	5.1	26
tt0022423	6.7	146
tt0022424	4.6	13
tt0022425	6.1	270
tt0022428	6.5	290
tt0022429	6.0	40
tt0022430	6.3	482
tt0022432	6.0	47
tt0022433	7.1	84
tt0022434	5.9	63
tt0022435	6.1	362
tt0022436	7.7	1232
tt0022437	6.1	112
tt0022439	8.0	8
tt0022440	6.3	249
tt0022441	7.2	193
tt0022442	7.7	51
tt0022443	6.8	59
tt0022444	6.2	167
tt0022448	6.5	75
tt0022449	5.5	46
tt0022450	6.0	14
tt0022451	6.6	19
tt0022452	6.5	19
tt0022453	6.5	905
tt0022454	6.9	1484
tt0022456	5.3	32
tt0022457	4.3	6
tt0022458	7.6	4186
tt0022459	7.2	8
tt0022462	6.7	1741
tt0022463	6.6	100
tt0022464	6.0	20
tt0022466	6.3	17
tt0022468	6.8	33
tt0022469	6.6	545
tt0022470	5.5	76
tt0022471	7.2	33
tt0022472	6.9	8
tt0022473	8.1	8
tt0022475	5.4	11
tt0022476	6.5	14
tt0022478	5.0	330
tt0022479	5.5	47
tt0022480	7.9	10
tt0022481	6.0	104
tt0022484	5.8	179
tt0022485	7.4	1063
tt0022486	7.4	9
tt0022487	6.6	5
tt0022489	7.8	1263
tt0022491	5.7	86
tt0022493	6.9	12
tt0022494	6.6	35
tt0022495	6.4	760
tt0022496	6.9	266
tt0022500	6.6	120
tt0022501	6.6	233
tt0022504	6.1	64
tt0022505	6.1	13
tt0022506	5.2	99
tt0022509	3.9	25
tt0022510	5.7	11
tt0022512	2.7	15
tt0022513	7.4	5
tt0022514	6.6	35
tt0022515	7.2	874
tt0022517	6.7	322
tt0022520	6.9	32
tt0022523	6.0	203
tt0022525	6.3	42
tt0022528	5.3	97
tt0022531	7.1	47
tt0022535	6.4	87
tt0022536	7.1	52
tt0022537	6.1	107
tt0022538	5.5	20
tt0022539	7.8	11
tt0022543	6.5	47
tt0022545	5.2	11
tt0022546	3.8	5
tt0022549	6.3	29
tt0022550	7.5	2170
tt0022551	6.8	529
tt0022552	5.9	80
tt0022553	7.4	17
tt0022554	5.9	9
tt0022555	5.7	16
tt0022556	5.5	37
tt0022557	6.8	6
tt0022559	6.2	13
tt0022560	6.7	12
tt0022562	6.1	48
tt0022565	4.5	198
tt0022566	1.6	67
tt0022569	6.0	72
tt0022572	6.2	108
tt0022575	6.5	6
tt0022576	5.9	80
tt0022577	6.6	16
tt0022578	7.1	67
tt0022580	6.1	29
tt0022582	6.6	120
tt0022584	5.6	107
tt0022585	8.5	6
tt0022587	5.5	193
tt0022588	5.5	13
tt0022589	5.5	8
tt0022590	8.3	6
tt0022591	6.9	17
tt0022592	7.2	5
tt0022594	5.8	79
tt0022595	6.6	29
tt0022599	7.6	3541
tt0022601	6.4	11
tt0022603	5.9	25
tt0022604	6.8	117
tt0022605	7.0	6
tt0022606	7.4	5
tt0022608	5.6	5
tt0022609	5.4	22
tt0022610	6.8	83
tt0022611	6.7	68
tt0022612	7.2	78
tt0022613	7.0	198
tt0022614	6.0	225
tt0022615	6.5	293
tt0022618	4.3	18
tt0022619	6.1	163
tt0022620	6.2	19
tt0022624	6.6	59
tt0022626	7.5	1605
tt0022628	6.5	824
tt0022630	7.4	852
tt0022631	6.8	103
tt0022635	7.2	421
tt0022639	7.0	732
tt0022641	6.5	519
tt0022644	6.5	114
tt0022645	6.2	62
tt0022646	5.5	13
tt0022647	6.9	621
tt0022648	7.9	11
tt0022649	6.8	28
tt0022651	7.1	436
tt0022653	6.0	38
tt0022654	6.8	252
tt0022655	6.3	49
tt0022657	5.7	100
tt0022658	6.3	6
tt0022659	6.5	159
tt0022660	6.9	917
tt0022661	5.6	14
tt0022662	5.4	38
tt0022663	6.2	184
tt0022666	7.0	121
tt0022667	6.7	178
tt0022668	6.8	238
tt0022669	7.0	144
tt0022670	6.9	146
tt0022671	6.9	119
tt0022672	7.2	237
tt0022673	5.9	44
tt0022674	5.6	67
tt0022675	7.0	167
tt0022676	6.3	407
tt0022678	6.0	29
tt0022679	5.5	93
tt0022681	5.8	396
tt0022682	7.1	218
tt0022684	5.6	10
tt0022685	6.6	1255
tt0022687	6.7	34
tt0022688	5.8	149
tt0022689	6.1	890
tt0022690	7.6	152
tt0022691	6.0	6
tt0022692	5.3	26
tt0022694	6.9	979
tt0022695	7.0	24
tt0022696	7.2	372
tt0022698	7.2	3628
tt0022699	5.5	187
tt0022700	7.7	971
tt0022702	7.7	15
tt0022704	7.0	218
tt0022705	5.8	25
tt0022706	6.0	8
tt0022707	5.7	96
tt0022708	5.4	78
tt0022709	5.8	97
tt0022710	4.8	60
tt0022711	5.7	85
tt0022712	4.8	61
tt0022713	5.7	74
tt0022714	6.1	95
tt0022715	5.8	82
tt0022716	4.9	61
tt0022718	7.5	4498
tt0022722	4.5	6
tt0022724	6.9	55
tt0022725	7.7	703
tt0022726	5.1	10
tt0022727	6.6	7
tt0022730	6.2	174
tt0022731	5.7	178
tt0022732	6.6	115
tt0022733	6.8	78
tt0022735	7.1	1256
tt0022737	7.1	617
tt0022741	5.8	87
tt0022746	7.0	33
tt0022747	6.2	5
tt0022748	5.5	220
tt0022749	6.5	11
tt0022750	6.2	9
tt0022751	6.2	204
tt0022752	7.8	17
tt0022753	6.3	750
tt0022754	5.8	44
tt0022755	7.9	350
tt0022758	6.9	205
tt0022759	7.1	971
tt0022761	7.8	193
tt0022762	5.9	74
tt0022763	7.4	11
tt0022765	6.0	73
tt0022768	7.4	41
tt0022769	7.3	38
tt0022770	6.6	15
tt0022773	7.1	39
tt0022774	5.8	45
tt0022775	6.9	770
tt0022778	6.4	210
tt0022782	7.4	1601
tt0022784	6.0	232
tt0022785	5.0	7
tt0022786	7.0	142
tt0022787	7.8	968
tt0022788	6.2	246
tt0022789	6.1	116
tt0022790	5.4	112
tt0022791	5.9	48
tt0022792	6.4	870
tt0022793	7.0	17
tt0022794	6.6	46
tt0022796	7.0	490
tt0022797	7.9	9
tt0022798	7.4	5
tt0022799	6.1	78
tt0022800	6.7	86
tt0022801	5.0	13
tt0022802	7.2	848
tt0022806	7.9	8
tt0022807	7.0	1389
tt0022810	7.0	64
tt0022811	4.9	11
tt0022812	6.7	25
tt0022814	6.4	363
tt0022815	6.7	25
tt0022816	6.4	5
tt0022817	6.4	327
tt0022819	5.1	17
tt0022820	7.3	7
tt0022821	5.2	53
tt0022822	6.6	24
tt0022824	6.1	90
tt0022826	5.8	30
tt0022827	6.5	2303
tt0022831	7.3	19
tt0022832	6.9	27
tt0022833	6.3	62
tt0022834	7.7	1508
tt0022835	7.7	10930
tt0022836	5.1	24
tt0022837	7.4	44
tt0022840	5.7	36
tt0022843	6.8	5
tt0022844	6.5	266
tt0022846	8.0	8
tt0022848	6.5	34
tt0022850	7.5	6
tt0022853	5.2	8
tt0022854	7.1	713
tt0022856	7.2	41
tt0022859	6.7	13
tt0022860	6.8	13
tt0022861	5.2	6
tt0022863	7.0	46
tt0022864	6.1	91
tt0022866	5.9	23
tt0022867	6.8	1730
tt0022869	6.2	172
tt0022872	8.0	8
tt0022873	6.8	411
tt0022875	7.6	17
tt0022876	6.8	156
tt0022877	7.7	1271
tt0022878	8.0	5
tt0022879	6.5	4178
tt0022880	8.1	24
tt0022881	7.8	9
tt0022882	7.8	430
tt0022883	7.0	1508
tt0022884	5.2	28
tt0022886	5.0	30
tt0022888	6.5	87
tt0022890	5.9	190
tt0022892	6.6	13
tt0022893	6.2	22
tt0022894	6.3	7
tt0022895	5.2	20
tt0022896	6.7	9
tt0022897	6.5	422
tt0022899	7.5	1747
tt0022902	5.4	53
tt0022904	6.0	17
tt0022905	7.0	1036
tt0022907	7.3	14
tt0022910	5.9	28
tt0022913	7.9	36960
tt0022914	5.5	124
tt0022915	8.0	162
tt0022916	7.9	193
tt0022918	5.9	160
tt0022920	6.4	5
tt0022921	4.8	80
tt0022922	6.4	86
tt0022923	7.2	13
tt0022924	6.1	133
tt0022926	6.5	11
tt0022927	4.9	13
tt0022928	6.1	7
tt0022929	5.6	7
tt0022932	5.2	6
tt0022934	5.7	51
tt0022935	6.5	8
tt0022938	6.3	186
tt0022939	6.5	23
tt0022940	5.6	48
tt0022941	5.0	87
tt0022943	7.0	7
tt0022944	7.5	8
tt0022945	5.9	127
tt0022946	5.3	17
tt0022947	4.6	16
tt0022949	5.8	50
tt0022951	5.2	26
tt0022953	6.7	12
tt0022956	5.4	116
tt0022957	5.4	19
tt0022958	7.5	15042
tt0022960	5.3	93
tt0022961	6.3	301
tt0022962	6.5	214
tt0022964	6.1	54
tt0022965	8.3	6
tt0022966	7.6	19
tt0022967	6.9	40
tt0022969	5.3	7
tt0022970	7.2	142
tt0022971	6.5	422
tt0022973	5.2	18
tt0022974	7.0	7
tt0022976	6.7	17
tt0022977	6.6	23
tt0022978	7.1	22
tt0022979	6.4	606
tt0022981	5.5	478
tt0022982	5.7	13
tt0022984	6.2	29
tt0022986	5.8	32
tt0022987	6.4	404
tt0022988	6.7	55
tt0022989	4.9	33
tt0022990	6.9	524
tt0022991	6.3	817
tt0022992	6.8	17
tt0022994	7.9	1581
tt0022995	5.5	40
tt0022999	6.0	71
tt0023000	5.8	13
tt0023002	6.1	459
tt0023003	7.4	40
tt0023004	7.6	8
tt0023005	5.7	30
tt0023006	5.6	16
tt0023007	6.6	320
tt0023008	7.0	12
tt0023010	6.1	25
tt0023011	5.9	30
tt0023013	6.2	159
tt0023014	4.6	29
tt0023017	5.7	9
tt0023020	5.7	16
tt0023022	6.4	23
tt0023025	5.5	21
tt0023026	7.8	225
tt0023027	7.7	10493
tt0023028	6.6	820
tt0023029	6.5	15
tt0023030	5.6	39
tt0023031	8.0	10
tt0023033	7.3	32
tt0023034	5.8	151
tt0023035	3.2	32
tt0023036	7.0	31
tt0023037	7.5	4353
tt0023038	5.6	439
tt0023039	7.6	11
tt0023040	4.3	15
tt0023041	6.9	31
tt0023042	8.1	10156
tt0023043	5.1	123
tt0023044	5.2	66
tt0023045	6.8	255
tt0023046	7.3	77
tt0023047	9.0	5
tt0023048	6.4	30
tt0023049	7.1	1343
tt0023050	8.0	8
tt0023052	6.0	80
tt0023054	6.1	35
tt0023055	6.7	108
tt0023056	6.8	23
tt0023057	6.5	26
tt0023059	6.9	65
tt0023060	6.1	10
tt0023064	5.0	75
tt0023065	7.0	8
tt0023066	6.5	87
tt0023067	5.9	368
tt0023070	6.7	16
tt0023071	6.7	160
tt0023072	4.9	7
tt0023073	6.1	18
tt0023074	7.4	1423
tt0023077	7.0	9
tt0023078	6.5	44
tt0023080	4.2	12
tt0023082	6.7	291
tt0023083	5.7	25
tt0023084	6.2	87
tt0023085	6.2	5
tt0023088	7.5	404
tt0023089	5.1	167
tt0023090	4.8	120
tt0023091	7.1	31
tt0023092	5.5	91
tt0023093	6.6	348
tt0023096	6.0	64
tt0023097	7.3	325
tt0023098	5.0	26
tt0023100	7.1	10
tt0023101	6.6	755
tt0023104	6.8	538
tt0023107	7.9	149
tt0023108	6.3	206
tt0023109	5.7	102
tt0023110	6.6	226
tt0023113	6.2	25
tt0023114	5.9	7
tt0023115	5.8	32
tt0023117	6.3	268
tt0023119	6.3	90
tt0023120	5.4	21
tt0023121	6.9	205
tt0023122	4.8	14
tt0023123	5.5	21
tt0023124	5.1	19
tt0023125	6.6	539
tt0023128	5.8	46
tt0023129	6.1	78
tt0023130	6.4	17
tt0023131	5.5	6
tt0023132	5.4	283
tt0023135	5.5	26
tt0023137	7.6	16
tt0023138	8.3	12
tt0023139	6.7	280
tt0023140	6.5	18
tt0023142	6.8	43
tt0023144	6.0	31
tt0023145	5.8	230
tt0023147	6.2	27
tt0023148	6.2	5
tt0023149	7.1	43
tt0023150	6.3	22
tt0023151	6.5	523
tt0023152	5.9	7
tt0023153	5.9	304
tt0023154	6.4	42
tt0023155	5.5	71
tt0023157	6.4	356
tt0023158	7.7	3156
tt0023159	5.2	8
tt0023160	5.5	30
tt0023162	6.0	115
tt0023165	5.6	38
tt0023166	6.0	6
tt0023167	6.9	259
tt0023169	6.4	230
tt0023170	6.6	34
tt0023171	7.1	14
tt0023175	6.5	320
tt0023176	7.1	23
tt0023179	6.1	18
tt0023180	6.7	418
tt0023181	7.5	762
tt0023183	6.0	27
tt0023184	7.2	8
tt0023185	6.6	65
tt0023186	6.3	20
tt0023187	6.7	123
tt0023190	6.8	169
tt0023191	5.6	18
tt0023194	6.4	2682
tt0023195	5.2	25
tt0023196	6.7	2893
tt0023197	6.7	25
tt0023198	7.0	391
tt0023199	7.7	6
tt0023201	7.7	12
tt0023202	6.7	719
tt0023205	7.6	29
tt0023206	5.9	27
tt0023208	6.5	65
tt0023209	6.0	105
tt0023211	6.6	5
tt0023213	6.8	629
tt0023214	6.7	242
tt0023215	7.5	532
tt0023216	7.0	363
tt0023217	6.7	365
tt0023218	6.1	34
tt0023220	7.0	11
tt0023221	5.2	117
tt0023222	6.9	31
tt0023224	7.6	5
tt0023225	7.1	852
tt0023227	7.4	1223
tt0023228	6.8	69
tt0023229	5.8	71
tt0023230	6.0	308
tt0023231	6.1	18
tt0023232	5.8	78
tt0023235	7.1	64
tt0023236	4.1	691
tt0023237	5.2	135
tt0023238	7.2	8524
tt0023240	7.1	389
tt0023241	7.2	1195
tt0023242	6.8	45
tt0023243	5.8	307
tt0023245	7.2	19618
tt0023247	5.2	85
tt0023249	6.4	3085
tt0023251	8.1	5663
tt0023252	6.1	58
tt0023253	6.2	201
tt0023255	7.5	13
tt0023256	6.4	25
tt0023257	7.5	54
tt0023260	6.3	27
tt0023261	6.9	261
tt0023262	5.4	167
tt0023264	7.1	10
tt0023265	6.6	69
tt0023266	6.9	531
tt0023267	7.0	27
tt0023268	7.0	273
tt0023269	7.1	15
tt0023270	5.8	39
tt0023271	7.0	270
tt0023272	7.2	43
tt0023277	6.7	899
tt0023278	6.8	247
tt0023279	6.3	22
tt0023283	6.9	30
tt0023284	6.7	514
tt0023285	5.9	3974
tt0023287	6.5	65
tt0023288	6.2	63
tt0023290	6.8	27
tt0023291	7.0	48
tt0023292	5.4	58
tt0023293	7.3	6862
tt0023294	6.7	27
tt0023297	6.1	8
tt0023298	4.0	22
tt0023299	5.5	31
tt0023300	6.2	296
tt0023302	6.8	144
tt0023303	7.3	1729
tt0023304	5.6	14
tt0023305	8.0	2842
tt0023308	7.4	9
tt0023309	5.9	30
tt0023311	7.1	54
tt0023312	7.3	1693
tt0023313	5.5	106
tt0023314	6.5	33
tt0023315	7.0	12
tt0023316	6.6	131
tt0023319	6.0	12
tt0023321	4.7	23
tt0023322	6.0	347
tt0023323	6.8	62
tt0023326	6.9	484
tt0023327	7.0	764
tt0023328	7.4	50
tt0023331	6.8	66
tt0023332	6.3	16
tt0023333	5.4	135
tt0023334	6.0	107
tt0023335	6.7	416
