tconst	parentTconst	seasonNumber	episodeNumber
tt0401218	tt0103349	\N	\N
tt0401219	tt0103349	4	3
tt0401220	tt0103349	\N	\N
tt0401221	tt0103349	\N	\N
tt0401222	tt0103349	\N	\N
tt0401223	tt0103349	1	2
tt0401228	tt0463399	\N	\N
tt0401303	tt4610884	1	1
tt0401330	tt0953111	2	3
tt0401353	tt0914702	5	10
tt0401382	tt0057775	\N	\N
tt0401475	tt1229946	5	7
tt0401476	tt1229946	15	4
tt0401519	tt0988820	3	2
tt0401520	tt0988820	3	1
tt0401594	tt0297625	4	7
tt0401667	tt0320080	\N	\N
tt0401668	tt0320080	2	4
tt0401669	tt0320080	\N	\N
tt0401706	tt0914702	10	1
tt0401725	tt0983205	\N	\N
tt0401817	tt0806910	1	571
tt0401826	tt1369743	\N	\N
tt0401845	tt0896679	1	6
tt0401908	tt0290338	\N	\N
tt0401920	tt0275265	2	3
tt0402003	tt0092322	\N	\N
tt0402004	tt0092322	\N	\N
tt0402005	tt0092322	\N	\N
tt0402006	tt0092322	\N	\N
tt0402007	tt0092322	\N	\N
tt0402008	tt0092322	\N	\N
tt0402009	tt0092322	\N	\N
tt0402010	tt0092322	\N	\N
tt0402011	tt0092322	\N	\N
tt0402012	tt0092322	\N	\N
tt0402013	tt0092322	\N	\N
tt0402026	tt0364151	18	5
tt0402113	tt0167606	1	2
tt0402184	tt2728972	1	2
tt0402257	tt2728972	1	4
tt0402258	tt0861749	13	6
tt0402382	tt0831400	1	4
tt0402388	tt0931229	1	9
tt0402427	tt0463399	4	43
tt0402444	tt0094525	9	2
tt0402486	tt2728972	1	3
tt0402519	tt0806910	1	562
tt0402520	tt0806910	1	559
tt0402521	tt0806910	1	561
tt0402522	tt0806910	1	560
tt0402524	tt2728972	1	1
tt0402525	tt0167606	1	1
tt0402528	tt1225870	\N	\N
tt0402584	tt0989125	10	21
tt0402602	tt0903766	1	1
tt0402608	tt0233023	1	24
tt0402629	tt0403756	\N	\N
tt0402630	tt0403756	\N	\N
tt0402631	tt0403756	\N	\N
tt0402632	tt0403756	\N	\N
tt0402633	tt0403756	\N	\N
tt0402634	tt0403756	\N	\N
tt0402635	tt0046593	2	11
tt0402673	tt0165042	14	5
tt0402727	tt0092322	\N	\N
tt0402728	tt0092322	\N	\N
tt0402729	tt0092322	\N	\N
tt0402730	tt0092322	\N	\N
tt0402731	tt0092322	\N	\N
tt0402732	tt0092322	\N	\N
tt0402733	tt0092322	\N	\N
tt0403003	tt1218514	7	3
tt0403168	tt0988820	3	3
tt0403216	tt0117248	1	10
tt0403232	tt0388574	\N	\N
tt0403256	tt0167644	1	50
tt0403402	tt0486425	\N	\N
tt0403485	tt0167644	1	46
tt0403641	tt0920549	1	1
tt0403724	tt0388574	\N	\N
tt0403743	tt0166914	5	1
tt0403744	tt0166914	4	8
tt0403788	tt0391667	1	14
tt0403871	tt0821060	1	16
tt0403914	tt3782658	\N	\N
tt0403916	tt0296318	\N	\N
tt0403941	tt0270131	\N	\N
tt0404040	tt0944056	1	1
tt0404052	tt0934712	1	2
tt0404104	tt0812156	\N	\N
tt0404187	tt0346348	\N	\N
tt0404483	tt0806910	1	565
tt0404509	tt0383153	1	1
tt0404531	tt0920549	1	2
tt0404542	tt0270131	\N	\N
tt0404556	tt0880565	1	10
tt0404579	tt0385370	\N	\N
tt0404611	tt0159876	16	2
tt0404692	tt0346237	\N	\N
tt0404900	tt0346237	33	1
tt0404901	tt0346237	\N	\N
tt0405130	tt0167644	1	47
tt0405146	tt0346237	\N	\N
tt0405425	tt0934339	1	7
tt0405448	tt0346237	\N	\N
tt0405513	tt0094416	12	14
tt0405514	tt0094416	14	6
tt0405515	tt0176357	8	10
tt0405516	tt0379609	1	8
tt0405533	tt0173536	9	2
tt0405549	tt0315679	1	18
tt0405550	tt0315679	4	2
tt0405557	tt0106042	4	1
tt0405619	tt0092322	\N	\N
tt0405646	tt0159876	\N	\N
tt0405878	tt0379609	1	7
tt0405907	tt0429304	1	1
tt0406043	tt1397131	9	4
tt0406073	tt0463399	\N	\N
tt0406088	tt0938493	1	2
tt0406140	tt0891405	2	2
tt0406141	tt0891405	2	1
tt0406149	tt0806901	33	4
tt0406188	tt0463399	\N	\N
tt0406251	tt0806910	1	563
tt0406281	tt0094416	15	7
tt0406443	tt0083452	21	6
tt0406516	tt0094525	9	3
tt0406651	tt1686687	\N	\N
tt0406688	tt1229901	\N	\N
tt0406689	tt1229901	\N	\N
tt0406690	tt1229901	\N	\N
tt0406786	tt0202179	5	1
tt0406841	tt1229946	3	8
tt0406848	tt0969924	3	17
tt0406855	tt1225870	\N	\N
tt0406950	tt0861749	8	5
tt0406972	tt3654312	\N	\N
tt0407124	tt0202179	18	2
tt0407146	tt6506844	\N	\N
tt0407158	tt1186344	1	2
tt0407350	tt2591584	\N	\N
tt0407496	tt0092322	\N	\N
tt0407512	tt0199184	28	9
tt0407679	tt0497480	2	7
tt0407834	tt0159876	\N	\N
tt0407854	tt0486531	6	9
tt0408016	tt3730312	\N	\N
tt0408238	tt0413609	1	1
tt0408239	tt0088621	20	3
tt0408248	tt0806910	1	568
tt0408249	tt0806910	1	567
tt0408299	tt0920548	1	1
tt0408300	tt0896680	1	3
tt0408347	tt0106179	9	19
tt0408387	tt0318220	11	8
tt0408394	tt0290358	\N	\N
tt0408404	tt0486531	\N	\N
tt0408490	tt0861749	2	2
tt0408491	tt0861749	12	2
tt0408731	tt1601983	4	6
tt0408738	tt0454347	\N	\N
tt0408931	tt0159876	\N	\N
tt0409084	tt0248648	1	10
tt0409102	tt0861749	9	3
tt0409483	tt0463399	8	31
tt0409565	tt0318220	\N	\N
tt0409577	tt0497070	1	6
tt0409607	tt0497073	\N	\N
tt0409758	tt0896664	2	1
tt0409759	tt0896664	2	2
tt0409826	tt5955168	4	3
tt0409827	tt5955168	3	1
tt0410060	tt0441074	51	10
tt0410172	tt1225870	\N	\N
tt0410312	tt0159876	31	6
tt0410326	tt0199248	\N	\N
tt0410462	tt0441074	46	42
tt0410496	tt4652642	1	4
tt0410534	tt0907694	1	48
tt0410597	tt8014790	1	2
tt0410598	tt8014790	1	3
tt0410599	tt8014790	1	4
tt0410708	tt1904067	1	1
tt0410728	tt0806910	1	603
tt0410729	tt0806910	1	597
tt0410835	tt0379609	1	9
tt0410847	tt0896681	1	17
tt0410894	tt0377288	\N	\N
tt0410971	tt0262155	2	1
tt0411012	tt0092322	\N	\N
tt0411020	tt0315053	\N	\N
tt0411062	tt0092322	\N	\N
tt0411063	tt0092322	\N	\N
tt0411064	tt0092322	\N	\N
tt0411065	tt0092322	\N	\N
tt0411066	tt0092322	\N	\N
tt0411067	tt0092322	\N	\N
tt0411068	tt0092322	\N	\N
tt0411069	tt0092322	\N	\N
tt0411070	tt0092322	\N	\N
tt0411071	tt0092322	\N	\N
tt0411072	tt0092322	\N	\N
tt0411079	tt0075471	8	3
tt0411091	tt0415399	1	0
tt0411221	tt0294064	\N	\N
tt0411243	tt0229119	8	4
tt0411254	tt0229119	\N	\N
tt0411344	tt0463399	\N	\N
tt0411458	tt0896670	1	1
tt0411471	tt0165592	4	15
tt0411516	tt0229119	8	3
tt0411532	tt0229119	\N	\N
tt0411616	tt1179310	\N	\N
tt0411621	tt0167644	1	49
tt0411622	tt0167644	1	48
tt0411700	tt0914702	11	28
tt0411763	tt0806901	33	5
tt0411851	tt0229119	8	1
tt0411928	tt1904067	1	6
tt0411966	tt0229119	8	2
tt0412030	tt0379609	1	10
tt0412174	tt0090481	3	8
tt0412193	tt0159876	33	15
tt0412199	tt0232308	1	4
tt0412200	tt0232308	1	13
tt0412201	tt0232308	1	3
tt0412202	tt0232308	1	6
tt0412203	tt0232308	1	1
tt0412204	tt0232308	1	5
tt0412205	tt0232308	1	8
tt0412206	tt0232308	1	7
tt0412207	tt0232308	1	12
tt0412208	tt0232308	1	11
tt0412209	tt0232308	1	10
tt0412210	tt0232308	1	14
tt0412211	tt0232308	1	2
tt0412212	tt0123358	1	6
tt0412213	tt0123358	1	4
tt0412214	tt0123358	1	2
tt0412215	tt0123358	1	5
tt0412671	tt0364151	3	2
tt0412746	tt0103520	13	26
tt0412999	tt0379609	1	1
tt0413095	tt1519943	\N	\N
tt0413315	tt0103520	11	25
tt0413318	tt0860267	1	23
tt0413319	tt0860267	1	24
tt0413345	tt0806910	1	585
tt0413587	tt0487276	1	1
tt0413588	tt0487276	1	3
tt0413608	tt0052512	1	22
tt0413611	tt1511543	8	1
tt0413845	tt0486531	8	22
tt0413930	tt0221740	\N	\N
tt0414148	tt0165326	\N	\N
tt0414165	tt0896232	\N	\N
tt0414239	tt0165592	1	1
tt0414250	tt0324924	\N	\N
tt0414377	tt0806901	23	5
tt0414378	tt0806901	33	7
tt0414455	tt0165592	1	2
tt0414460	tt0806904	1	18
tt0414479	tt0338411	1	6
tt0414612	tt0247872	3	4
tt0414715	tt0397754	1	6
tt0414716	tt1520788	\N	\N
tt0414724	tt0408379	\N	\N
tt0414752	tt1734537	1	1
tt0414765	tt0273015	\N	\N
tt0414825	tt0463399	\N	\N
tt0414832	tt0199184	29	1
tt0414866	tt0969924	1	6
tt0414941	tt0463399	7	28
tt0414961	tt3748852	1	18
tt0415038	tt1229946	11	7
tt0415084	tt0463399	\N	\N
tt0415108	tt0328055	1	1
tt0415110	tt0328055	1	3
tt0415162	tt1601983	4	1
tt0415207	tt0983205	\N	\N
tt0415297	tt0860267	1	25
tt0415300	tt1904067	1	4
tt0415312	tt0463399	\N	\N
tt0415315	tt0165592	10	14
tt0415337	tt0463399	8	26
tt0415392	tt0397754	1	5
tt0415393	tt0397754	1	4
tt0415397	tt0385370	1	1
tt0415440	tt0206501	30	13
tt0415490	tt0364151	18	7
tt0415687	tt0115122	1	48
tt0415759	tt0108749	11	3
tt0415801	tt0247872	3	3
tt0415851	tt1229946	8	3
tt0415954	tt0324924	\N	\N
tt0415976	tt0487276	1	2
tt0415986	tt1024688	1	7
tt0416103	tt1636286	1	5
tt0416140	tt0199184	26	11
tt0416175	tt7252940	\N	\N
tt0416248	tt0806910	1	569
tt0416268	tt0207932	1	45
tt0416343	tt0094416	15	13
tt0416371	tt0133302	19	18
tt0416399	tt0057775	\N	\N
tt0416505	tt0176095	7	17
tt0416610	tt0259795	9	14
tt0416695	tt0415421	\N	\N
tt0416704	tt0181269	7	15
tt0416743	tt0312085	1	68
tt0416768	tt0132666	46	5
tt0416906	tt0058853	1	147
tt0416916	tt0058853	1	117
tt0416990	tt0176095	8	19
tt0417034	tt0052512	\N	\N
tt0417058	tt0261493	1	2
tt0417085	tt1628029	\N	\N
tt0417187	tt0806910	1	570
tt0417321	tt0264242	4	6
tt0417329	tt0159876	27	15
tt0417337	tt0305056	\N	\N
tt0417398	tt0092322	\N	\N
tt0417434	tt1916275	\N	\N
tt0417510	tt1916275	\N	\N
tt0417564	tt0346237	\N	\N
tt0417565	tt0346237	\N	\N
tt0417566	tt0346237	\N	\N
tt0417567	tt0346237	\N	\N
tt0417568	tt0346237	\N	\N
tt0417569	tt0346237	19	6
tt0417570	tt0346237	\N	\N
tt0417571	tt0346237	\N	\N
tt0417572	tt0346237	\N	\N
tt0417573	tt0346237	\N	\N
tt0417574	tt0346237	\N	\N
tt0417575	tt0346237	\N	\N
tt0417576	tt0346237	\N	\N
tt0417577	tt0346237	\N	\N
tt0417578	tt0346237	\N	\N
tt0417579	tt0346237	\N	\N
tt0417620	tt0874534	1	8
tt0417621	tt0385406	\N	\N
tt0417683	tt0261493	1	3
tt0417785	tt1916275	\N	\N
tt0417786	tt1916275	\N	\N
tt0417796	tt0896232	\N	\N
tt0417797	tt0896232	\N	\N
tt0417872	tt0907688	1	3
tt0417873	tt0907688	1	2
tt0417966	tt0463399	7	29
tt0418048	tt0953111	\N	\N
tt0418049	tt0953111	\N	\N
tt0418160	tt1287866	\N	\N
tt0418191	tt0121027	21	4
tt0418196	tt0874686	1	27
tt0418226	tt0806910	1	596
tt0418227	tt0806910	1	606
tt0418228	tt0806910	1	593
tt0418254	tt0207932	1	29
tt0418283	tt0990935	3	33
tt0418357	tt0346237	\N	\N
tt0418378	tt0272963	1	3
tt0418453	tt0092322	\N	\N
tt0418494	tt0907702	1	1
tt0418531	tt1049304	3	8
tt0418670	tt0463399	\N	\N
tt0418739	tt2897576	1	1
tt0418941	tt0497072	\N	\N
tt0419055	tt0953111	\N	\N
tt0419065	tt0297621	3	6
tt0419132	tt0377260	2	0
tt0419143	tt0910586	\N	\N
tt0419163	tt0121027	26	5
tt0419185	tt0806910	1	572
tt0419320	tt0389604	2	8
tt0419340	tt0378103	\N	\N
tt0419384	tt0106179	6	22
tt0419430	tt0261493	1	4
tt0419640	tt1508127	\N	\N
tt0419739	tt0235918	4	8
tt0419846	tt0988820	3	4
tt0420218	tt0121027	26	1
tt0420266	tt0896679	1	7
tt0420360	tt0388574	\N	\N
tt0420373	tt0078579	2	8
tt0420385	tt0389604	2	3
tt0420404	tt0159876	\N	\N
tt0420406	tt0318220	11	15
tt0420407	tt0318220	11	13
tt0420455	tt0252019	3	9
tt0420461	tt0324924	\N	\N
tt0420463	tt0357400	2	8
tt0420464	tt0357400	2	13
tt0420465	tt0357400	2	15
tt0420483	tt0092322	\N	\N
tt0420539	tt1063369	1	31
tt0420557	tt0497480	5	7
tt0420852	tt0421438	1	2
tt0420872	tt0463399	\N	\N
tt0420930	tt0121027	25	1
tt0421003	tt0790397	3	6
tt0421036	tt0103520	14	28
tt0421115	tt0326459	\N	\N
tt0421192	tt0108749	10	2
tt0421193	tt0108749	10	3
tt0421194	tt0108749	10	1
tt0421210	tt0896232	\N	\N
tt0421225	tt0254033	1	9
tt0421226	tt0254033	1	8
tt0421227	tt0254033	1	7
tt0421388	tt0337552	\N	\N
tt0421404	tt0421278	1	11
tt0421405	tt0421278	1	5
tt0421406	tt0421278	1	9
tt0421408	tt0421278	1	8
tt0421409	tt0421278	1	1
tt0421410	tt0421278	1	10
tt0421411	tt0421278	1	6
tt0421412	tt0421278	1	7
tt0421413	tt0421278	1	3
tt0421414	tt0421278	1	2
tt0421418	tt0057775	\N	\N
tt0421420	tt0456786	\N	\N
tt0421461	tt0281488	\N	\N
tt0421492	tt0344757	\N	\N
tt0421493	tt0344757	\N	\N
tt0421494	tt0344757	\N	\N
tt0421495	tt0344757	\N	\N
tt0421496	tt0344757	\N	\N
tt0421497	tt0344757	\N	\N
tt0421498	tt0344757	\N	\N
tt0421499	tt0344757	\N	\N
tt0421500	tt0344757	\N	\N
tt0421501	tt0344757	\N	\N
tt0421502	tt0344757	\N	\N
tt0421503	tt0344757	\N	\N
tt0421504	tt0344757	\N	\N
tt0421505	tt0344757	\N	\N
tt0421506	tt0344757	\N	\N
tt0421507	tt0344757	\N	\N
tt0421508	tt0344757	\N	\N
tt0421509	tt0344757	\N	\N
tt0421510	tt0344757	\N	\N
tt0421511	tt0344757	\N	\N
tt0421512	tt0344757	\N	\N
tt0421544	tt0092322	\N	\N
tt0421545	tt0092322	\N	\N
tt0421557	tt0963382	1	3
tt0421558	tt0963382	1	6
tt0421559	tt0963382	1	5
tt0421560	tt0963382	1	2
tt0421561	tt0963382	1	4
tt0421702	tt0441950	4	25
tt0421744	tt1680031	\N	\N
tt0421753	tt0310767	1	5
tt0421765	tt7252940	\N	\N
tt0421898	tt0441950	1	31
tt0421899	tt0914702	6	5
tt0421926	tt1063369	1	16
tt0421927	tt1063369	1	20
tt0421928	tt1063369	1	23
tt0421929	tt1063369	1	10
tt0422150	tt0874534	1	6
tt0422171	tt7252940	\N	\N
tt0422172	tt7252940	\N	\N
tt0422282	tt0298665	2	34
tt0422299	tt6501498	\N	\N
tt0422314	tt0450909	1	19
tt0422355	tt1227781	\N	\N
tt0422448	tt0161126	3	5
tt0422475	tt1141678	2	2
tt0422486	tt0896232	\N	\N
tt0422487	tt0896232	\N	\N
tt0422488	tt0896232	\N	\N
tt0422494	tt0820333	5	5
tt0422678	tt1916275	\N	\N
tt0422745	tt0212699	3	11
tt0422795	tt1686687	\N	\N
tt0423252	tt0121027	24	6
tt0423253	tt0121027	22	6
tt0423254	tt0121027	23	5
tt0423490	tt0161126	5	17
tt0423598	tt6562734	\N	\N
tt0423681	tt0312093	4	1
tt0423784	tt0441950	3	31
tt0424011	tt0990935	1	31
tt0424081	tt0202179	4	2
tt0424185	tt0896232	\N	\N
tt0424260	tt0167644	1	51
tt0424386	tt1528548	8	4
tt0424465	tt0121027	24	4
tt0424485	tt0806910	1	583
tt0424629	tt0424631	4	1
tt0424630	tt0424631	5	1
tt0424632	tt0424631	3	1
tt0424766	tt0092322	\N	\N
tt0424883	tt0167732	1	31
tt0424898	tt0275265	3	2
tt0425016	tt0944056	1	2
tt0425144	tt0202179	12	1
tt0425161	tt0907824	1	2
tt0425337	tt0463399	\N	\N
tt0425394	tt1628029	\N	\N
tt0425479	tt0121027	23	4
tt0425485	tt0463399	2	10
tt0425523	tt0806910	1	605
tt0425524	tt0806910	1	573
tt0425534	tt0990935	3	6
tt0425687	tt0318220	9	3
tt0425707	tt0384760	\N	\N
tt0425759	tt0275822	\N	\N
tt0425863	tt0261493	1	5
tt0426032	tt1041677	\N	\N
tt0426085	tt0849411	\N	\N
tt0426148	tt0132666	47	8
tt0426171	tt0806901	33	8
tt0426172	tt0806901	33	9
tt0426234	tt0121027	21	1
tt0426236	tt0374455	1	1
tt0426351	tt0318220	8	6
tt0426352	tt0318220	8	1
tt0426376	tt0324924	\N	\N
tt0426389	tt0092322	\N	\N
tt0426390	tt0092322	\N	\N
tt0426461	tt0944056	1	3
tt0426497	tt0896232	\N	\N
tt0426498	tt0896232	\N	\N
tt0426504	tt0463399	\N	\N
tt0426545	tt0159876	20	7
tt0426643	tt0212699	5	22
tt0426731	tt0212699	8	31
tt0426775	tt0176095	9	0
tt0426860	tt0092322	\N	\N
tt0426963	tt0463399	3	19
tt0427004	tt4650130	1	5
tt0427238	tt0969924	4	8
tt0427405	tt0463399	\N	\N
tt0427468	tt0297626	9	3
tt0427539	tt0463399	\N	\N
tt0427567	tt0463399	\N	\N
tt0427568	tt0463399	\N	\N
tt0427898	tt0463399	7	5
tt0427934	tt0806910	1	576
tt0427935	tt0806910	1	574
tt0428198	tt0092322	\N	\N
tt0428211	tt0423610	1	0
tt0428243	tt0275822	\N	\N
tt0428456	tt0462647	1	10
tt0428484	tt0889408	1	5
tt0428736	tt0841927	1	56
tt0428737	tt0841927	1	46
tt0428738	tt0841927	1	47
tt0428739	tt0841927	1	49
tt0428740	tt0841927	1	48
tt0428741	tt0841927	1	60
tt0428742	tt0841927	1	38
tt0428743	tt0841927	1	57
tt0428744	tt0841927	1	55
tt0428745	tt0841927	1	54
tt0428746	tt0841927	1	53
tt0428747	tt0841927	1	51
tt0428748	tt0841927	1	52
tt0428749	tt0841927	1	58
tt0428750	tt0841927	1	44
tt0428751	tt0841927	1	50
tt0428752	tt0841927	1	63
tt0428817	tt0463399	9	15
tt0428835	tt0463399	3	29
tt0428892	tt0275822	\N	\N
tt0428893	tt0298685	1	2
tt0429140	tt1904067	1	7
tt0429154	tt0806910	1	204
tt0429155	tt0806910	1	578
tt0429156	tt0806910	1	577
tt0429157	tt0806910	1	595
tt0429190	tt0930022	1	1
tt0429211	tt0934339	1	8
tt0429491	tt0092322	\N	\N
tt0429492	tt0092322	\N	\N
tt0429625	tt0406404	2	1
tt0429690	tt0889263	1	6
tt0430228	tt0149314	6	2
tt0430230	tt0988820	4	3
tt0430306	tt0796171	4	6
tt0430373	tt0849411	\N	\N
tt0430626	tt0121027	22	8
tt0430627	tt0121027	23	1
tt0430663	tt0806910	1	579
tt0430692	tt0930022	1	2
tt0430714	tt3797766	\N	\N
tt0430716	tt0861749	11	2
tt0430722	tt0920548	1	2
tt0430762	tt1642302	2	2
tt0430873	tt0092322	\N	\N
tt0430875	tt0092322	\N	\N
tt0430897	tt0388574	\N	\N
tt0430898	tt0388574	\N	\N
tt0430934	tt0397132	1	25
tt0430948	tt0497480	8	24
tt0431151	tt0896232	\N	\N
tt0431431	tt0806910	1	586
tt0431432	tt0806910	1	580
tt0431624	tt0275822	\N	\N
tt0431625	tt0275822	\N	\N
tt0431626	tt0275822	\N	\N
tt0431627	tt0275822	\N	\N
tt0431628	tt0275822	5	3
tt0431629	tt0275822	\N	\N
tt0431630	tt0275822	\N	\N
tt0431631	tt0275822	5	15
tt0431632	tt0275822	\N	\N
tt0431633	tt0275822	\N	\N
tt0431634	tt0275822	\N	\N
tt0431635	tt0275822	\N	\N
tt0431636	tt0275822	\N	\N
tt0431650	tt0821060	1	17
tt0431690	tt1181659	1	11
tt0431728	tt0835398	1	36
tt0431849	tt5955168	3	6
tt0431899	tt0167644	1	52
tt0431930	tt0298665	1	30
tt0431949	tt0298665	2	11
tt0431973	tt1686687	\N	\N
tt0432152	tt1369743	\N	\N
tt0432182	tt1686687	\N	\N
tt0432281	tt0094416	16	7
tt0432346	tt0907694	1	50
tt0432366	tt0806910	1	581
tt0432371	tt0207932	1	36
tt0432387	tt0275822	\N	\N
tt0432388	tt0275822	\N	\N
tt0432389	tt0275822	\N	\N
tt0432390	tt0275822	\N	\N
tt0432391	tt0275822	\N	\N
tt0432392	tt0275822	\N	\N
tt0432743	tt0058853	1	5
tt0432764	tt0115122	1	51
tt0432765	tt0115122	1	50
tt0432766	tt0115122	1	49
tt0432802	tt0058853	1	2
tt0432823	tt0896667	4	1
tt0432827	tt0874534	1	7
tt0432846	tt0898240	1	6
tt0432847	tt0898240	1	4
tt0432848	tt0898240	1	5
tt0432850	tt0058853	1	9
tt0432894	tt0058853	1	3
tt0432912	tt0058853	1	8
tt0432937	tt0058853	1	7
tt0432941	tt7866946	\N	\N
tt0432962	tt0058853	1	6
tt0433005	tt0058853	1	4
tt0433050	tt1723625	\N	\N
tt0433089	tt0806910	1	582
tt0433115	tt0896680	1	4
tt0433274	tt1520788	\N	\N
tt0433325	tt0092322	\N	\N
tt0433357	tt0497480	3	14
tt0433365	tt0860904	1	0
tt0433396	tt0896232	\N	\N
tt0433450	tt0463399	9	18
tt0433479	tt1345841	1	2
tt0433532	tt0115122	1	52
tt0433544	tt0463399	9	9
tt0433629	tt0907694	1	47
tt0434136	tt0977690	1	1
tt0434212	tt3730312	\N	\N
tt0434286	tt0806901	33	10
tt0434325	tt0338411	1	7
tt0434383	tt0806910	1	223
tt0434419	tt3805856	\N	\N
tt0434760	tt0092322	\N	\N
tt0435018	tt6506844	\N	\N
tt0435069	tt1556087	1	2
tt0435250	tt0200358	30	6
tt0435572	tt0135097	23	3
tt0435596	tt0463399	\N	\N
tt0435601	tt0463399	4	39
tt0435602	tt0463399	\N	\N
tt0435619	tt0497480	8	15
tt0435620	tt0497480	8	5
tt0435624	tt0463399	\N	\N
tt0435663	tt1524590	\N	\N
tt0435664	tt1524590	\N	\N
tt0435666	tt0463399	3	51
tt0435673	tt0463399	\N	\N
tt0435684	tt0463399	\N	\N
tt0435713	tt0075471	14	1
tt0435738	tt0463399	4	18
tt0435741	tt0463399	7	23
tt0435748	tt0874686	1	28
tt0435809	tt2424484	1	2
tt0435964	tt0315679	3	15
tt0436256	tt0463399	\N	\N
tt0436297	tt0463399	\N	\N
tt0436425	tt0297626	1	10
tt0436478	tt0463399	8	6
tt0436483	tt0094416	17	5
tt0436484	tt0463399	\N	\N
tt0436500	tt0463399	\N	\N
tt0436550	tt0167644	1	53
tt0436631	tt0463399	7	16
tt0436687	tt0868511	1	2
tt0436766	tt0463399	\N	\N
tt0436773	tt0058853	1	11
tt0436818	tt0058853	1	10
tt0436847	tt4455700	1	1
tt0436856	tt0463399	\N	\N
tt0436973	tt0463399	7	12
tt0437010	tt0385427	1	9
tt0437011	tt0385427	1	14
tt0437061	tt0463399	3	31
tt0437089	tt0463399	\N	\N
tt0437095	tt0463399	7	36
tt0437107	tt9006468	\N	\N
tt0437113	tt0463399	\N	\N
tt0437124	tt0463399	8	1
tt0437143	tt0463399	\N	\N
tt0437187	tt0463399	\N	\N
tt0437210	tt0463399	\N	\N
tt0437229	tt0297626	10	11
tt0437340	tt0463399	\N	\N
tt0437350	tt0463399	1	22
tt0437383	tt0406404	2	7
tt0437436	tt0463399	\N	\N
tt0437500	tt0406404	2	3
tt0437504	tt0463399	7	3
tt0437779	tt0092322	\N	\N
tt0437849	tt0058853	1	55
tt0437881	tt0058853	1	89
tt0437886	tt0058853	1	92
tt0437907	tt0096555	19	17
tt0437925	tt0058853	1	67
tt0437963	tt0058853	1	36
tt0437969	tt0058853	1	91
tt0437981	tt0058853	1	96
tt0438013	tt0058853	1	80
tt0438015	tt0058853	1	64
tt0438018	tt0058853	1	13
tt0438041	tt0969640	1	9
tt0438048	tt0058853	1	51
tt0438108	tt0988820	4	4
tt0438166	tt0159876	33	14
tt0438213	tt0990536	\N	\N
tt0438214	tt0058853	1	46
tt0438224	tt0463399	\N	\N
tt0438319	tt0058853	1	78
tt0438320	tt0133302	22	15
tt0438325	tt1330949	1	16
tt0438328	tt0058853	1	95
tt0438337	tt0058853	1	73
tt0438345	tt0058853	1	74
tt0438367	tt0058853	1	61
tt0438371	tt0161126	3	66
tt0438374	tt0058853	1	47
tt0438436	tt0058853	1	66
tt0438452	tt1147702	\N	\N
tt0438474	tt0914702	5	16
tt0438476	tt0346406	\N	\N
tt0438504	tt0861749	4	9
tt0438567	tt0058853	1	90
tt0438571	tt0058853	1	65
tt0438583	tt0058853	1	52
tt0438855	tt0133302	13	4
tt0438868	tt0273026	15	8
tt0438884	tt0439950	1	2
tt0438910	tt1178183	1	4
tt0438931	tt1601983	1	3
tt0438976	tt0202206	\N	\N
tt0439031	tt1178183	1	1
tt0439044	tt0133302	13	18
tt0439106	tt0092322	\N	\N
tt0439235	tt0463399	\N	\N
tt0439247	tt0463399	9	28
tt0439308	tt0239195	6	15
tt0439338	tt3776668	3	3
tt0439420	tt0092322	\N	\N
tt0439421	tt0092322	\N	\N
tt0439422	tt0092322	\N	\N
tt0439423	tt0092322	\N	\N
tt0439493	tt0463399	\N	\N
tt0439507	tt0497480	4	5
tt0439609	tt1229946	2	4
tt0439645	tt0463399	8	29
tt0439658	tt0439375	1	1
tt0439680	tt0463399	\N	\N
tt0439715	tt1043408	1	8
tt0439965	tt0046648	2	1
tt0440086	tt0199184	9	25
tt0440378	tt1071917	1	3
tt0440406	tt0989192	\N	\N
tt0440411	tt0846833	1	1
tt0440761	tt0274279	5	1
tt0440896	tt0797758	1	4
tt0440926	tt0056792	4	3
tt0440985	tt0318224	33	12
tt0440993	tt0756266	1	4
tt0441394	tt1019700	\N	\N
tt0441395	tt1019700	\N	\N
tt0441396	tt1019700	\N	\N
tt0441728	tt1520788	1	6
tt0441800	tt1904067	1	3
tt0441801	tt1904067	1	2
tt0441804	tt0806910	1	587
tt0441805	tt0806910	1	617
tt0441810	tt0207932	1	49
tt0441817	tt0880565	1	12
tt0441840	tt1475261	\N	\N
tt0441885	tt1734537	1	2
tt0441886	tt0133302	20	13
tt0441904	tt0896679	1	8
tt0441949	tt0431573	2	1
tt0441974	tt3282216	1	1
tt0442209	tt0815352	\N	\N
tt0442408	tt0897329	4	1
tt0442421	tt0397603	1	2
tt0442498	tt0927944	1	1
tt0442503	tt0860267	1	27
tt0442572	tt0165592	1	5
tt0442665	tt0108749	11	1
tt0442678	tt0988820	4	1
tt0442682	tt0934339	1	11
tt0442685	tt1734537	1	4
tt0442705	tt0806910	1	588
tt0442714	tt0463399	\N	\N
tt0442830	tt4952142	\N	\N
tt0442916	tt0275822	\N	\N
tt0442917	tt0275822	\N	\N
tt0442918	tt0275822	17	2
tt0442919	tt0275822	\N	\N
tt0442920	tt0275822	17	7
tt0442921	tt0275822	\N	\N
tt0442922	tt0275822	\N	\N
tt0442923	tt0275822	\N	\N
